X;Y;T;ageshr19;ageshr60;buyuk;hischshr1520m;i89;lpop1994;merkezi;merkezp;partycount;prov;prov_num;sexr;shhs;subbuyuk;vshr_islam1994;x
-15.550256;33.824493;0;.33529678;.087682649;0;.25421959;0;11.648155;1;1;12;Balikesir;Balikesir;1.0653833;3.4396565;0;.13522512;-15.316858
-16.226709;11.688312;0;.28422153;.18756531;0;.20454545;;7.2320104;0;0;6;Balikesir;Balikesir;.97116375;3.057508;0;.17857143;-10.568329
-35.665207;30.065361;0;.24690181;.10867493;0;.18791947;0;7.766417;0;0;5;Balikesir;Balikesir;1.5668842;5.6397848;0;.087445349;-43.696251
-21.491581;12.676056;0;.28235909;.15396659;0;.13;0;7.2137685;1;0;8;Balikesir;Balikesir;1.0470085;3.2147651;0;.030473135;-19.307945
-48.739498;20;0;.25261933;.23864959;0;.22499999;0;6.498282;0;0;5;Balikesir;Balikesir;1.0748792;3.3554688;0;.016806724;-42.764755
-19.24589;25.103992;0;.31741241;.10006262;0;.22055402;0;10.920492;1;0;9;Balikesir;Balikesir;.97424257;3.2369418;0;.080851398;-33.712357
-33.651619;21.465969;0;.25708103;.18568057;0;.16097561;0;8.2222853;0;0;8;Balikesir;Balikesir;1.0279218;3.1775;0;.030381944;-35.499081
-35.363247;8.0745335;0;.36541355;.12030075;0;.086956523;0;6.8906093;0;0;5;Balikesir;Balikesir;.97329378;4.7841725;0;.048076924;-26.182495
-50.346619;1.904762;0;.32889545;.12179487;0;.15384616;0;7.103322;0;0;5;Balikesir;Balikesir;1.0928793;4.7272725;0;.0051993066;-56.552853
-32.06435;22.938145;0;.3518213;.098625429;0;.18329178;0;9.0902042;1;0;8;Balikesir;Balikesir;.9742198;3.4058988;0;.067297064;-37.390282
-22.472916;22.562141;0;.30643353;.12120921;0;.15112706;0;9.6105919;1;0;8;Balikesir;Balikesir;1.0762633;3.4034877;0;.045125142;-20.987051
-52.442394;10.344828;0;.25254393;.17345051;0;.14529915;0;7.0715733;0;0;7;Balikesir;Balikesir;1.1363636;3.1608188;0;.0046082949;-55.073895
8.3890495;14.11917;1;.35976526;.10085984;0;.13301663;0;9.0684309;1;0;8;Balikesir;Balikesir;.98429251;3.5820093;0;.38400403;15.508602
-25.015953;13.483146;0;.39872843;.065622158;0;.093220338;;7.4181809;0;0;7;Balikesir;Balikesir;1.0724705;3.7101939;0;.065730698;-21.316532
-33.601555;30.310881;0;.26079071;.17011245;0;.23738317;0;8.323123;0;0;9;Balikesir;Balikesir;1.0643953;5.9147224;0;.02719201;-35.258007
-33.146614;23.966942;0;.27816027;.16120444;0;.15841584;0;8.4381504;0;0;8;Balikesir;Balikesir;1.0157291;6.1196628;0;.013151485;-35.096588
-50.161808;22.08589;0;.25076064;.18483773;0;.15217391;0;7.5999022;0;0;5;Balikesir;Balikesir;1.1493188;3.240756;0;.0075512407;-48.276497
-38.165531;17.211876;0;.33179429;.096423648;0;.13657056;0;10.108711;1;0;10;Balikesir;Balikesir;1.0718778;3.5139835;0;.046478681;-30.904423
-46.678738;26.17535;0;.28009236;.13142918;0;.18333334;0;9.1859455;1;0;5;Balikesir;Balikesir;1.1120309;3.2506108;0;.022405794;-38.606346
-48.446415;8.955224;0;.3194544;.13460158;0;.097014926;;7.4283333;0;0;4;Balikesir;Balikesir;1.0320934;3.4522924;0;.015852885;-55.765045
-61.523628;20.212767;0;.2574217;.22773485;0;.19387755;;7.0335064;0;0;7;Balikesir;Balikesir;1.0440565;3.089196;0;.0038572806;-59.410961
-30.656933;15.73604;0;.30640465;.14556041;0;.12977099;;7.8520503;1;0;8;Balikesir;Balikesir;1.0661654;3.5110734;0;.027050236;-34.681625
-38.937031;15.289256;0;.30801287;.16423565;0;.14832535;0;8.2281771;0;0;8;Balikesir;Balikesir;.95881259;3.373163;0;.032062393;-42.293964
-15.15134;17.781494;0;.32970244;.10848523;0;.18591371;0;9.8515625;1;0;10;Balikesir;Balikesir;.96632689;3.34252;0;.15466636;-13.005092
-21.082321;18.125;0;.29954556;.14265956;0;.20861678;0;8.7311745;1;0;8;Balikesir;Balikesir;1.0895953;3.3627906;0;.11211;-19.573595
-13.960324;6.8702288;0;.31356692;.17744833;0;.13274336;0;7.2855067;0;0;4;Balikesir;Balikesir;1.0497237;3.4781251;0;.238795;-3.6297836
-33.063789;22.368422;0;.26791278;.22367601;0;.24637681;0;7.072422;0;0;7;Balikesir;Balikesir;.976601;3.3229814;0;.025157232;-32.944687
-17.572338;7.6923079;0;.38375673;.11662818;0;.16190477;0;7.3178763;0;0;5;Balikesir;Balikesir;1.0296875;3.7761629;0;.17925194;-16.288988
-40.359642;9.090909;0;.40093458;.12336449;0;.097826086;;6.9930153;0;0;5;Balikesir;Balikesir;.98331791;4.163424;0;.073926076;-44.542038
-10.346909;24.367088;0;.35100484;.12560637;0;.21035598;0;8.2016602;1;0;9;Balikesir;Balikesir;.98350513;3.4113476;0;.17164405;-15.007692
-51.728554;22.608696;0;.34187642;.12768878;0;.14655173;0;6.7117405;0;0;5;Balikesir;Balikesir;1.2205285;5.7349081;0;.016645327;-48.868389
-36.315323;22.058825;0;.3091073;.15365194;0;.15810277;0;8.227375;1;0;8;Balikesir;Balikesir;.94356817;3.220093;0;.052849129;-35.127636
-51.402641;12.5;0;.28346953;.19170333;0;.24074075;0;7.1762547;0;0;5;Balikesir;Balikesir;1.0164765;3.4288793;0;.024752475;-55.403854
-18.549908;18.072289;0;.33950505;.12520623;0;.2016129;0;8.1814404;1;0;7;Balikesir;Balikesir;.96011496;3.4678957;0;.086001255;-20.570919
-44.683807;10.891088;0;.28896946;.19834283;0;.12087912;0;7.4175806;0;0;5;Balikesir;Balikesir;.90621912;3.4298401;0;.043780401;-52.38723
-67.882629;27.272728;0;.21409422;.18919954;0;.11965812;;7.2765565;0;0;4;Balikesir;Balikesir;1.3801277;3.351733;0;.0055511501;-71.512077
-42.284416;43.47826;0;.27900678;.15033861;0;.2631579;0;7.2513452;1;0;5;Balikesir;Balikesir;1.1887351;3.2669616;0;.0037821482;-33.81089
-47.103275;10.344828;0;.37253013;.03373494;0;.089005239;;6.9735432;0;0;3;Balikesir;Balikesir;1.9307909;5.2664976;0;.062972292;-52.481552
-42.329369;13.471502;0;.35401663;.14238226;0;.12408759;0;7.4529824;0;0;6;Balikesir;Balikesir;1.0280899;4.45679;0;.011897308;-30.208973
-25.515057;16.374269;0;.40931183;.10555988;0;.12255541;0;8.6037378;1;0;8;Balikesir;Balikesir;.97012639;3.7963099;0;.041798733;-24.134151
-35.564518;11.940298;0;.31558514;.19245702;0;.15584415;;7.2086005;0;0;7;Balikesir;Balikesir;1.0122768;3.5916336;0;.1;-31.552782
-21.776731;2;0;.38754609;.11921344;0;.034782607;;7.254178;0;0;6;Balikesir;Balikesir;.90852231;4.6942306;0;.18789308;-20.635166
-26.842451;34.962406;0;.31033167;.14868471;0;.23901582;0;8.8236475;1;0;9;Balikesir;Balikesir;.97515059;3.5469911;0;.1136587;-25.186211
-16.345413;6.1855669;0;.29916215;.18482012;0;.14893617;0;7.2449417;0;0;5;Balikesir;Balikesir;.97758287;3.5225694;0;.15034695;-14.257578
-43.884449;17.79661;0;.30163935;.16106558;0;.14545454;0;7.448916;0;0;6;Balikesir;Balikesir;.99346405;3.9228296;0;.012292563;-38.714928
-28.987936;22.158548;0;.31329298;.1195696;0;.17471465;0;9.4682331;1;0;9;Balikesir;Balikesir;1.0150871;3.2767739;0;.040717158;-19.9744
-33.604031;17.746479;0;.32076365;.091038182;0;.15929204;0;8.259717;1;0;9;Bartin;Bartin;1.0229812;3.5467265;0;.031923831;-35.524834
-10.78067;10.31746;0;.35133564;.13472706;0;.20238096;;7.1041441;0;0;7;Bartin;Bartin;.91973245;4.1097851;0;.18587361;-6.4968119
-31.877729;9.7421207;0;.39422294;.087672904;0;.20512821;0;7.8312201;0;0;8;Bartin;Bartin;.9346714;4.3312774;0;.060698692;-27.021839
-23.594999;24.852362;0;.33196265;.093743056;0;.23216996;0;9.9139328;1;1;10;Bartin;Bartin;.92976248;3.5685108;0;.069827683;-15.073363
-40.647118;35.416664;0;.31099325;.1388621;0;.19424461;0;6.9893351;1;0;7;Bartin;Bartin;1.1831579;4.189899;0;.054600608;-34.176037
-17.493113;10.714286;0;.45850623;.10511757;0;.19512194;0;7.389564;0;0;5;Bartin;Bartin;1.0351865;4.9776249;0;.24586777;-14.07589
-37.414967;19.248827;0;.35519734;.11145081;0;.12658228;0;7.5709586;1;0;8;Bartin;Bartin;1.0156863;4.2279673;0;.011904762;-34.079704
-11.202637;10.10101;0;.3875598;.095325723;0;.075949363;;7.189168;0;0;6;Bartin;Bartin;.94488192;4.7088389;0;.21169686;-7.1612372
1.3862342;8.30931;1;.5780611;.039879728;0;.20176634;0;11.058669;1;1;8;Batman;Batman;1.0087975;6.8191633;0;.34009919;6.0981402
-48.94083;2.4390242;0;.59114391;.040590405;0;.13157895;;7.3594675;0;0;4;Batman;Batman;1.0687023;7.9239764;0;0;-48.736664
5.6555271;7.5614371;1;.60848725;.039981294;0;.18621974;0;7.9266024;1;0;5;Batman;Batman;1.0747029;7.5233068;0;.32176521;8.5299015
1.3612539;5.0938339;1;.54324532;.057022579;0;.18906605;0;7.076654;0;0;2;Batman;Batman;1.1400491;10.011495;0;.50680625;-2.4854527
-25.071632;14.137931;0;.50621229;.061057862;0;.29245284;0;7.8200378;1;0;6;Batman;Batman;1.2339413;7.6203785;0;.17239733;-22.721687
-45.781364;6.1776061;0;.51648951;.057236303;0;.21600001;0;7.3225102;1;0;5;Batman;Batman;1.0060142;6.7197804;0;.068231843;-50.711937
-46.60033;7.7562323;0;.54577309;.03285151;0;.16430596;;6.49224;0;0;4;Batman;Batman;1.1867816;9.6532774;0;.019900497;-44.568535
-17.853052;12.283105;0;.55749011;.035707697;0;.18976045;;8.8920612;1;0;5;Batman;Batman;1.0663923;8.7083197;0;.1688758;-17.109764
-56.15551;2.9126215;0;.61266094;.033619456;0;.040909089;;6.3099184;0;0;2;Batman;Batman;1.1860828;11.948718;0;0;-63.539894
-11.247087;14.62069;0;.545389;.038639877;0;.20737913;0;8.3113985;1;0;3;Batman;Batman;1.0906937;7.4884257;0;.33333334;-8.6586504
-4.1244564;11.276596;0;.50599146;.070756063;0;.25961539;0;7.3537221;1;0;5;Bayburt;Bayburt;1.1057374;7.4023232;0;.28798842;.54222631
-23.6404;6.6985645;0;.45874953;.092119865;0;.20765027;0;6.9772816;0;0;4;Bayburt;Bayburt;1.0247191;6.1712327;0;.11986682;-9.7441626
15.566036;12.578617;1;.38468197;.10168758;0;.24031007;0;6.8341088;0;0;4;Bayburt;Bayburt;.95847458;6.3142076;0;.46933961;17.863804
4.3168125;19.464033;1;.44791698;.071395382;0;.22577132;0;9.4585276;1;1;7;Bayburt;Bayburt;1.1377963;5.3790402;0;.29013431;5.3965359
16.926071;5.839416;1;.42744893;.07386066;0;.22093023;;6.3613024;0;0;4;Bayburt;Bayburt;1.1282052;7.0966544;0;.55058366;11.468706
-2.090034;2.3584907;0;.49053356;.08261618;0;.16836734;1;7.2562971;0;0;4;Bayburt;Bayburt;1.0457747;6.3037972;0;.32475883;-16.521111
-44.055069;14.141414;0;.50655019;.072780207;0;.13821138;0;6.7934661;1;0;4;Bayburt;Bayburt;1.1030612;6.0263157;0;.046307884;-49.284985
-31.700802;24.528303;0;.31696814;.12101637;0;.21875;0;7.103322;0;0;5;Bilecik;Bilecik;1.1721234;3.6740506;0;.032056991;-27.667757
-16.059011;31.1138;0;.30464742;.063597716;0;.21174625;0;9.4705486;1;1;8;Bilecik;Bilecik;1.4751433;4.3646021;0;.10496863;-11.899188
-22.76029;15.231789;0;.34814578;.10038363;0;.20238096;;7.4860525;0;0;5;Bilecik;Bilecik;1.0867245;3.800729;0;.12893462;-25.504902
-36.052792;15.032681;0;.35897437;.12012645;0;.2;0;7.4927602;0;0;5;Bilecik;Bilecik;.92364866;4.7929292;0;.040791843;-40.911457
-47.396385;18.421053;0;.38455477;.094168633;0;.33333334;;6.9265771;0;0;4;Bilecik;Bilecik;1.0126884;5.9299064;0;.018065887;-46.184437
-25.986031;17.969925;0;.37498155;.07385873;0;.18421052;0;9.9573603;1;0;9;Bilecik;Bilecik;1.0504968;3.7917566;0;.060753904;-21.552425
-39.442436;19.809069;0;.34433019;.16223936;0;.23444976;0;8.3572588;1;0;7;Bilecik;Bilecik;.95041782;3.5651731;0;.045172948;-34.212013
-63.446968;11.538462;0;.41751042;.10780226;0;.18032786;;6.3473892;0;0;4;Bilecik;Bilecik;1.0400972;6.5585938;0;.039772727;-64.067368
-33.095722;15.000001;0;.3101812;.13934426;0;.18320611;;6.9517722;0;0;4;Bilecik;Bilecik;1.0696429;4.9849463;0;.045824848;-29.61286
-6.581089;15.231789;0;.37240517;.074605897;0;.16959798;0;8.7035065;1;0;7;Bilecik;Bilecik;1.0584739;3.786643;0;.21587417;-10.865635
-37.896214;27.326733;0;.37317917;.12764679;0;.21041666;0;8.2776661;1;0;6;Bilecik;Bilecik;.99789977;3.8941522;0;.06171108;-33.103737
-15.17544;8.8888893;0;.28462636;.15278439;0;.17857143;0;7.0992017;0;0;6;Bilecik;Bilecik;1.0182517;4.0717053;0;.14824562;-21.198555
-31.515711;17.391304;0;.32306939;.13636364;0;.20560747;;7.0175061;0;0;5;Bilecik;Bilecik;1.0197433;4.6500001;0;.085027725;-27.42749
1.4958129;18.489985;1;.31596014;.072761782;0;.18838993;0;8.5939693;1;0;8;Bilecik;Bilecik;1.3337024;4.2500839;0;.21140806;-.8845551
-53.931034;22.535212;0;.34989044;.12929146;0;.20689656;0;6.6833611;1;0;5;Bilecik;Bilecik;1.0711044;4.23839;0;.026206896;-68.129776
-45.645645;5.208333;0;.42047477;.078635015;0;.14352942;0;7.5730171;1;0;4;Bingol;Bingol;1.4815906;6.4559388;0;.038288288;-40.642551
20.060127;12.671847;1;.49125966;.040405948;0;.24090122;0;10.124549;1;1;8;Bingol;Bingol;1.040045;5.3116374;0;.39975119;12.224678
8.1885843;4.7619047;1;.55033261;.040354766;0;.13744076;;6.1070228;0;0;2;Bingol;Bingol;1.409188;13.584337;0;.54094291;-1.005208
6.4708219;14.232209;1;.52902699;.042191334;0;.24574541;1;8.6894646;1;0;6;Bingol;Bingol;1.220138;7.3912168;0;.31361651;4.2231469
-67.814728;3.2544379;0;.53063482;.04069896;0;.15517241;0;6.9363427;0;0;3;Bingol;Bingol;1.1365784;11.742857;0;.0095011881;-65.990532
-22.949005;7.6411963;0;.52516836;.038237642;0;.22320442;0;7.6948481;1;0;4;Bingol;Bingol;1.4141637;9.3600426;0;.25997782;-21.227818
6.4657393;7.0243902;1;.55364746;.043490402;0;.21242124;1;8.4701014;1;0;7;Bingol;Bingol;1.1492873;6.7570753;0;.35677487;10.710601
-76.247032;31.967215;0;.18941326;.089285716;0;.21272728;0;6.3243589;1;0;4;Bingol;Bingol;2.0714986;7.4844871;0;.021377672;-74.46386
-39.826088;5.7142859;0;.37252915;.054738976;0;.18333334;0;6.6450911;1;0;4;Bingol;Bingol;1.7985816;7.677043;0;.0086956518;-45.52232
10.459712;27.40201;1;.50503212;.049383067;0;.36219642;0;8.417594;1;0;5;Bitlis;Bitlis;1.2545991;9.8471441;0;.46280992;6.0778809
-52.758133;1.5957447;0;.65259075;.028151775;0;.077127658;;7.3323693;0;0;3;Bitlis;Bitlis;1.1257589;11.115646;0;0;-50.21109
6.6271977;18.300653;1;.47241786;.055078048;0;.33075017;0;8.7054968;1;0;7;Bitlis;Bitlis;1.1784081;8.2375088;0;.2647059;5.0939102
9.1212482;1.8099549;1;.58931082;.034282699;0;.061085973;;6.9650803;0;0;3;Bitlis;Bitlis;1.2012384;11.376;0;.53503895;7.686779
4.9759374;9.8338413;1;.52687931;.038065135;0;.20185079;0;9.6258221;1;1;9;Bitlis;Bitlis;1.1220123;6.0706758;0;.28901684;5.1097546
13.61607;2.8277636;1;.57672548;.039312039;0;.11708861;;7.0003343;0;0;3;Bitlis;Bitlis;1.0910789;8.5276194;0;.56473213;6.5986857
10.425237;.76335877;1;.66401398;.02465062;0;.11735941;;6.763885;0;0;4;Bitlis;Bitlis;1.1333333;10.345382;0;.54732507;11.809387
45.607479;.78125;1;.66496885;.027023204;0;.082101807;0;7.0587583;0;0;6;Bitlis;Bitlis;1.1828289;10.958139;0;.61775702;45.634506
14.981898;3.3436532;1;.61462635;.03343546;0;.15427303;0;8.4204617;1;0;7;Bitlis;Bitlis;1.1514138;8.5958014;0;.43497634;15.330673
-61.95219;1.388889;0;.55956876;.044204853;0;.063583814;;6.5998707;0;0;3;Bitlis;Bitlis;1.1420324;7.8270044;0;.16733068;-63.537346
-16.879433;7.125;0;.565736;.036685642;0;.15611061;0;7.8308229;1;0;6;Bitlis;Bitlis;1.227657;7.9906139;0;.15555556;-29.263792
-26.556992;15.789473;0;.54579353;.03076206;0;.20750988;0;6.9527287;1;0;4;Bitlis;Bitlis;1.7666022;9.8870964;0;.15158637;-30.909296
43.789474;2.7210884;1;.53308129;.04678639;0;.15730338;;6.4281054;0;0;4;Bitlis;Bitlis;1.1724846;9.1206894;0;.71157897;46.643864
18.626827;11.658292;1;.51415771;.033529095;0;.21441074;0;9.7190838;1;0;5;Bitlis;Bitlis;1.2379133;7.4905171;0;.45414811;24.632257
-9.3693705;26.31579;0;.33432594;.10638874;0;.25842696;;7.4882936;0;0;7;Bolu;Bolu;.90608877;4.3053613;0;.23303303;-9.5266056
-10.444309;40.214523;0;.32700288;.071956486;0;.29499251;0;10.59661;1;1;9;Bolu;Bolu;1.1833931;4.307508;0;.1452128;-13.955178
-20.547945;14.718615;0;.47736132;.083058469;0;.20689656;0;7.2262092;1;0;5;Bolu;Bolu;.9792285;6.3766732;0;.28847703;-18.746616
-.17319024;20.309708;0;.37228045;.083095126;0;.31841302;0;9.1501656;1;0;6;Bolu;Bolu;1.1021532;4.9798341;0;.43309087;3.3113017
-18.953552;26.984129;0;.33146068;.13282505;0;.15831135;0;7.6534948;1;0;6;Bolu;Bolu;1.1154499;4.3002586;0;.17458622;-6.6281872
.35587251;41.346153;1;.38760298;.1023931;0;.28846154;0;6.8057227;1;0;7;Bolu;Bolu;1.1188695;6.11271;0;.33807829;3.5992832
-7.3949575;31.578945;0;.32365805;.15904573;0;.18110237;;6.4754329;0;0;3;Bolu;Bolu;1.059787;8.7326393;0;.40168068;-7.8057327
-49.432316;8.6538467;0;.41686517;.054787993;0;.069565214;;7.1592917;0;0;5;Bolu;Bolu;1.0969031;4.2576065;0;.011353712;-47.198929
-24.121264;27.599998;0;.38015154;.097209387;0;.085903086;0;7.7968802;1;0;6;Bolu;Bolu;1.1128465;4.2639875;0;.061511423;-23.500128
-34.228855;9.1743116;0;.35267112;.10893155;0;.15909091;;6.9819345;0;0;5;Bolu;Bolu;1.1222321;5.0655389;0;.077611938;-36.270222
-39.142506;20.522387;0;.30562553;.12913518;0;.21658987;0;8.1619453;1;0;6;Bolu;Bolu;1.1797218;4.0263691;0;.071869217;-34.730007
-18.978857;23.033709;0;.3022612;.16612829;0;.24637681;0;7.6275444;1;0;6;Bolu;Bolu;1.0404897;4.3514056;0;.068592057;-14.804035
2.464232;18.491484;1;.37083596;.086895034;0;.18032786;0;7.9391589;1;0;7;Bolu;Bolu;1.0235294;4.5587392;0;.34896663;10.939222
-57.83844;24.166666;0;.30476993;.15745041;0;.18666667;0;7.9813914;1;0;5;Burdur;Burdur;.98825008;3.5948408;0;.012541498;-60.291695
-51.198463;13.013699;0;.375195;.12597504;0;.14473684;0;7.0379062;0;0;4;Burdur;Burdur;.97382599;4.435986;0;.060402684;-46.555355
-48.31591;11.538462;0;.38389647;.12580878;0;.11881188;;7.9334383;1;0;4;Burdur;Burdur;1.0139961;4.1481113;0;.014711576;-42.678116
-39.186295;16.666668;0;.30084419;.24788949;0;.20512821;0;6.9097533;0;0;5;Burdur;Burdur;.94477612;3.2252476;0;.0085653104;-31.177094
-28.796936;23.574986;0;.37692922;.087261125;0;.22810811;0;9.5639505;1;0;6;Burdur;Burdur;.99425924;3.6492848;0;.1529502;-32.887833
-41.795044;3.4682081;0;.36500204;.11084044;0;.090909094;;7.3870902;0;0;4;Burdur;Burdur;.95476192;3.7431612;0;.061620899;-49.368626
-52.108719;28.776979;0;.34732017;.11424541;0;.29268292;0;7.0596175;0;0;4;Burdur;Burdur;1.1101191;4.3900928;0;.0028116214;-53.368969
-11.669664;41.765995;0;.30557266;.090210378;0;.33136365;0;10.43232;1;1;10;Burdur;Burdur;1.1267034;3.6400874;0;.12585121;-16.696339
-17.467949;14.444445;0;.28182268;.19811788;0;.17721519;1;7.1869011;0;0;5;Burdur;Burdur;.94696242;3.8826923;0;.11538462;-21.480541
-49.839436;22.426472;0;.37518463;.094112679;0;.21383648;0;7.4295206;1;0;4;Burdur;Burdur;1.0541829;5.2306843;0;.019267824;-47.548622
1.3950527;14.622643;1;.38416231;.090641364;0;.18644068;0;7.4500794;0;0;4;Burdur;Burdur;1.0026212;4.2151723;0;.30183893;-.44877887
-35.022026;10.227273;0;.42329228;.11366181;0;.13725491;0;6.9275579;1;0;5;Burdur;Burdur;1.0528736;4.6753926;0;.019823788;-41.593426
-52.113705;24.175825;0;.27244583;.1996904;0;.22580644;0;7.3192024;0;0;4;Burdur;Burdur;.89628178;3.4119718;0;.013119534;-48.842327
-16.205534;15.503876;0;.32636148;.15272297;0;.1570248;0;7.3901815;1;0;6;Burdur;Burdur;.96739131;3.5243394;0;.11067194;-16.295122
7.1951227;19.594595;1;.38555574;.09996783;0;.18792868;0;8.72437;1;0;7;Burdur;Burdur;1.0022545;3.6082416;0;.28989547;8.5274544
-34.541061;15.322581;0;.32800981;.13144962;0;.17322835;0;7.1921821;0;0;5;Burdur;Burdur;1.0165153;3.9642856;0;.0048309178;-33.381084
-34.31884;29.326921;0;.2852;.20020001;0;.16901408;0;8.2174387;1;0;5;Burdur;Burdur;.97005516;2.9868579;0;.11304348;-41.436859
-34.125767;23.863636;0;.28116712;.15694076;0;.22580644;0;7.2370591;1;0;5;Burdur;Burdur;1.0142475;3.6720779;0;.13420245;-31.519468
-58.986176;18.75;0;.29044119;.18235295;0;.14925373;;6.8554087;0;0;4;Burdur;Burdur;.89415044;3.7465565;0;.0080645159;-56.389122
-59.716057;5.0847454;0;.29041287;.21483555;0;.125;0;7.1196356;0;0;4;Burdur;Burdur;.88771468;3.5110564;0;.0097604264;-61.285221
-54.440838;34.562214;0;.32234162;.14486846;0;.21010639;0;8.2098522;1;0;3;Burdur;Burdur;1.061092;3.6871586;0;.017409265;-57.357967
-38.03804;20.253164;0;.29795298;.17361638;0;.20930232;0;7.0405364;0;0;6;Burdur;Burdur;.91854542;4.7107143;0;.01001001;-36.287018
-36.796387;28.437502;0;.31106961;.12174996;0;.20095694;0;8.0449467;1;0;7;Burdur;Burdur;1.086067;3.8669477;0;.03752606;-39.762642
-39.359077;20.79208;0;.29425287;.19310345;0;.21428572;;7.2004247;0;0;4;Burdur;Burdur;.93979931;3.3269598;0;.014790468;-44.833431
-36.338982;24.285715;0;.3916181;.11129614;0;.23744293;0;7.3963351;1;0;7;Bursa;Bursa;1.0218855;4.214035;0;.073898308;-48.792774
-.52015483;2.4390242;0;.47281107;.092626728;0;.12598425;;6.7661915;0;0;5;Bursa;Bursa;.9853614;5.4797978;0;.26527959;3.2208204
-9.2878056;23.698996;0;.3561343;.078825668;1;.21923865;0;13.288153;1;0;14;Bursa;Bursa;1.0032781;3.7894692;0;.18521844;-2.2337389
-50.774338;18.072289;0;.27672714;.17985334;0;.1632653;;6.9431224;0;0;5;Bursa;Bursa;1.0596185;3.3958061;0;.0099557526;-54.530117
-7.3744731;19.589657;0;.35251921;.080175795;0;.14736335;0;10.428955;1;0;11;Bursa;Bursa;1.0367647;3.7062244;0;.2057481;-9.3723993
-52.359138;18.248175;0;.28215027;.17641817;0;.15333334;0;7.7798853;0;0;4;Bursa;Bursa;1.0089499;3.4568789;0;.025652772;-51.748138
-44.489632;18.994413;0;.27319884;.17247839;0;.21119593;0;7.9645033;0;0;6;Bursa;Bursa;1.0322108;2.9926693;0;.021960147;-47.401707
.57324916;16.32184;1;.38577005;.073194534;0;.19565217;0;9.2666264;1;0;8;Bursa;Bursa;1.0121564;4.1500483;0;.23428875;3.2272394
-27.440044;19.473684;0;.39101124;.09466292;0;.19421488;0;7.5745583;1;0;6;Bursa;Bursa;1.0319635;4.7593584;0;.069157839;-36.818382
3.9628446;15.376192;1;.398909;.074793078;0;.1765148;0;10.820678;1;0;10;Bursa;Bursa;1.0243204;4.2102356;0;.30283976;-1.7936242
-39.984104;7.734807;0;.3815048;.10241962;0;.11827957;;7.3594675;0;0;6;Bursa;Bursa;1.0792557;4.8977275;0;.04292528;-40.001884
-37.172516;12.5;0;.37340367;.11188228;0;.075471699;0;7.6801758;0;0;7;Bursa;Bursa;.98566705;4.9889197;0;.033119131;-32.496307
-6.05163;8.6148653;0;.39930001;.074699998;0;.14796747;0;7.8442407;0;0;7;Bursa;Bursa;1.0538098;8.5470085;0;.23783326;-4.2200279
-48.863636;5.4421768;0;.36303777;.12818262;0;.13669065;0;7.0201907;0;0;4;Bursa;Bursa;1.0393913;5.2853827;0;.040719695;-56.690369
-4.5825601;17.880795;0;.34002677;.11537508;0;.14913958;0;9.3703308;1;0;7;Bursa;Bursa;.98143238;3.7565656;0;.2348794;-15.062737
-41.715977;5.5172415;0;.33010057;.12895115;0;.10144927;0;7.4899707;0;0;4;Bursa;Bursa;.98999286;4.3773584;0;.062130179;-47.260216
-35.793869;12.781956;0;.32794458;.1274057;0;.21951219;0;7.3447189;0;0;4;Bursa;Bursa;.95632529;3.9423368;0;.072423398;-33.133343
-21.908562;20.748577;0;.37135684;.093417682;0;.18430494;0;10.000614;1;0;9;Bursa;Bursa;.97934127;3.6971242;0;.10424672;-22.154758
-43.998062;22.330097;0;.38228822;.11578658;0;.1509434;0;7.7075124;1;0;7;Bursa;Bursa;1.1476668;4.1177802;0;.049370766;-38.125423
-38.934731;19.861031;0;.35194209;.084521383;0;.20838548;0;9.6101227;1;0;8;Bursa;Bursa;.97019202;3.8504412;0;.078919731;-39.701431
-43.296432;14.379086;0;.27359572;.0924723;0;.2389937;;6.7730803;0;0;4;Bursa;Bursa;1.2291312;7.4558406;0;.13653137;-46.628674
-34.151192;19.791668;0;.251212;.19479947;0;.15217391;0;7.3926477;0;0;7;Bursa;Bursa;1.0115248;3.4069068;0;.00397878;-33.786533
-25.672939;27.073172;0;.30907565;.13044;0;.18535469;;8.2485294;0;0;7;Bursa;Bursa;1.0118186;3.2942338;0;.10217077;-31.158104
-17.016706;28.013029;0;.31060827;.1184605;0;.20300752;0;9.1276112;1;0;9;Bursa;Bursa;.95242143;3.3075323;0;.077088304;-14.720763
-47.149895;6.666667;0;.31588784;.16261682;0;.052083332;0;7.3145528;0;0;5;Bursa;Bursa;.92966634;4.0150094;0;.005629838;-47.218353
-50.396473;7.6923079;0;.29967949;.13421474;0;.10526316;;7.0875735;0;0;5;Bursa;Bursa;.95918369;4.9622269;0;.020264316;-49.019947
-61.484371;3.3707864;0;.33136678;.15240905;0;.11111111;0;7.2218356;0;0;5;Bursa;Bursa;1.0039409;4.4025974;0;.0070312498;-59.222301
-23.927338;18.145163;0;.34957522;.10384969;0;.17057838;0;10.178882;1;0;9;Bursa;Bursa;.95478123;3.5146661;0;.11363062;-15.846139
-46.287624;4.4943819;0;.28385064;.17723797;0;.0625;;7.3613753;0;0;5;Bursa;Bursa;.99193549;4.1943398;0;.010702341;-45.726135
-32.872597;13.768116;0;.3114374;.14876352;0;.15231788;0;7.4922032;0;0;8;Bursa;Bursa;1.021875;3.9693251;0;.017427884;-30.029287
